words,letterColor,corrAns,congruent,lettertest,corresp,neutral_trials.thisRepN,neutral_trials.thisTrialN,neutral_trials.thisN,neutral_trials.thisIndex,congruent_trials.thisRepN,congruent_trials.thisTrialN,congruent_trials.thisN,congruent_trials.thisIndex,incongruent_trials.thisRepN,incongruent_trials.thisTrialN,incongruent_trials.thisN,incongruent_trials.thisIndex,neutral_trials_2.thisRepN,neutral_trials_2.thisTrialN,neutral_trials_2.thisN,neutral_trials_2.thisIndex,congruent_trials_2.thisRepN,congruent_trials_2.thisTrialN,congruent_trials_2.thisN,congruent_trials_2.thisIndex,incongruent_trials_2.thisRepN,incongruent_trials_2.thisTrialN,incongruent_trials_2.thisN,incongruent_trials_2.thisIndex,two_back_trial.thisRepN,two_back_trial.thisTrialN,two_back_trial.thisN,two_back_trial.thisIndex,two_back_trial_.thisRepN,two_back_trial_.thisTrialN,two_back_trial_.thisN,two_back_trial_.thisIndex,text_4.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,inital_text.started,ready.started,instrText.started,resp.started,word.started,resp.keys,resp.corr,resp.rt,ready_2.started,instrText_2.started,ready_3.started,instrText_3.started,text.started,key_resp.started,key_resp.keys,key_resp.rt,bhastrika_vid.started,bhas_text.started,text_5.started,key_resp_6.started,key_resp_6.keys,key_resp_6.rt,text_7.started,key_resp_3.started,key_resp_3.keys,key_resp_3.corr,sound_2.started,key_resp_3.rt,sound_2.stopped,text_7.stopped,key_resp_3.stopped,text_8.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,text_3.started,participant,date,expName,psychopyVersion,frameRate,
,,,,B,None,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.5201585999457,1371.5201585999457,None,1,1373.0202428700402,,,1373.0203157999786,1373.0203157999786,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.5203825000208,1373.5203825000208,['space'],1,1374.1370861699804,[0.5905793999554589],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,C,None,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.6414867000422,1374.6414867000422,None,1,1376.154263670044,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.6543177999556,1376.6543177999556,['space'],0,1377.8711490699322,[1.20049340010155],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,C,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.3712800999638,1378.3712800999638,['space'],1,1379.1712450700113,[0.7714329001028091],1379.6715313999448,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.6715313999448,1379.6715313999448,None,1,1381.1719686699332,,1381.671800000011,1381.171647900017,1381.171647900017,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,None,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.671800000011,1381.671800000011,None,1,1383.1719160699984,,1383.6721321999794,1383.1719795999816,1383.1719795999816,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.6721321999794,1383.6721321999794,['space'],1,1384.5721654699416,[0.8791438000043854],1385.0723377999384,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.0723377999384,1385.0723377999384,None,1,1386.5724424699554,,1387.0725818999344,1386.5724991000025,1386.5724991000025,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,['space'],,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.0725818999344,1387.0725818999344,None,0,1388.5728105699643,,,1388.5728875000495,1388.5728875000495,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.0728857000358,1389.0728857000358,space,3.879432799993083,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.9735310999677,1692.9884816999547,1692.9884816999547,space,2.7552596998866647,,,,,,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1695.7765361999627,1695.7765361999627,None,1,1697.2890843699686,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1697.7892820000416,1697.7892820000416,None,1,1699.289454369992,,,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.7896165000275,1699.7896165000275,['space'],1,1700.4399798699421,[0.6175953999627382],1700.9401904999977,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.9401904999977,1700.9401904999977,None,1,1702.4399169700453,,,1702.440019199974,1702.440019199974,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.940178000019,1702.940178000019,['space'],0,1703.7067955700447,[0.738693599938415],1704.2069218000397,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1704.2069218000397,1704.2069218000397,None,1,1705.707046069973,,1706.207240000018,1705.7078454999719,1705.7078454999719,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.207240000018,1706.207240000018,['space'],1,1707.3073714699829,[1.0715729999355972],1707.807586299954,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1707.807586299954,1707.807586299954,['space'],1,1708.6742669699713,[0.8477819000836462],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1709.1744672999484,1709.1744672999484,None,1,1710.6744894700357,,,1710.6746315000346,1710.6746315000346,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1711.174741899944,1711.174741899944,None,0,1712.6748735699337,,1713.1751503000269,1712.6749640000053,1712.6749640000053,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.1751503000269,1713.1751503000269,['space'],1,1713.7583907700143,[0.5516281999880448],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.2586561000207,1714.2586561000207,None,1,1715.7588453699834,,,1715.7588308999548,1715.7588308999548,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1716.2588739999337,1716.2588739999337,None,1,1717.7590596699854,,1718.2592518000165,1717.7591468000319,1717.7591468000319,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.2592518000165,1718.2592518000165,None,1,1719.7593622699612,,1720.2595637999475,1719.7594541000435,1719.7594541000435,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.2595637999475,1720.2595637999475,['space'],1,1721.026242869976,[0.7468919999664649],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.5267918000463,1721.5267918000463,['space'],1,1722.3431018699891,[0.7920715999789536],1722.8432819000445,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.8432819000445,1722.8432819000445,None,1,1724.343439770001,,1724.843607399962,1724.3435312999645,1724.3435312999645,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.843607399962,1724.843607399962,None,1,1726.343741869973,,1726.8439773999853,1726.3438161000377,1726.3438161000377,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.8439773999853,1726.8439773999853,['space'],0,1727.6273691700305,[0.7634012000635266],,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1728.1274647000246,1728.1274647000246,['space'],1,1728.9441575699718,[0.800092599936761],1729.4444617000408,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.4444617000408,1729.4444617000408,None,1,1730.9444905699463,,1731.4447972000344,1730.9445851000492,1730.9445851000492,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,B,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.4447972000344,1731.4447972000344,None,1,1732.9448132699588,,1733.4450386000099,1732.944892999949,1732.944892999949,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1733.4450386000099,1733.4450386000099,['space'],1,1734.0783691700315,[0.6033016999717802],1734.5785824999912,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,C,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.5785824999912,1734.5785824999912,None,1,1736.0786269700154,,,1736.0787856000243,1736.0787856000243,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,E,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.5788173000328,1736.5788173000328,None,1,1738.0793961699353,,,1738.0791425999487,1738.0791425999487,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,C,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.5791398000438,1738.5791398000438,['space'],1,1739.3792321700137,[0.7714957999996841],1739.8793964999495,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.8793964999495,1739.8793964999495,None,1,1741.3795232700184,,1741.8796734999632,1741.379590000026,1741.379590000026,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,D,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.8796734999632,1741.8796734999632,None,1,1743.379810569994,,,1743.3799315999495,1743.3799315999495,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,A,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.8799844000023,1743.8799844000023,['space'],1,1744.8467482699314,[0.9427974000573158],1745.3469624000136,,,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,F,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1745.3469624000136,1745.3469624000136,None,1,1746.8471255700103,,,1746.8472522000084,1746.8472522000084,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,G,['space'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.3476479999954,1747.3476479999954,None,0,1748.847521069995,,,1748.8505078000017,1748.8505078000017,,,,,,01,2023-03-31_13h55.17.573,divine,2022.2.5,59.923836795525055,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749.3477345999563,,,,,,
